internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
22563,Tursiops truncatus,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Tursiops,truncatus,,,,,"(Montagu, 1821)","All Bottlenose Dolphins around the world were previously recognized as <em>Tursiops truncatus</em>, but currently, the genus is considered to be composed of two species: <em>T. truncatus</em> (Common Bottlenose Dolphin) and <em>T. aduncus</em> (the smaller Indo-Pacific Bottlenose Dolphin) (Wang <em>et al. </em>1999, 2000a,b). The Common Bottlenose Dolphin has a worldwide distribution in tropical and temperate latitudes but exhibits a strong ability to adapt to local conditions, a complex social structure and strong site fidelity which results in considerable habitat partitioning throughout its range. This, in turn, has created strong population differentiation accompanied, in some cases, by marked morphological differentiation. The taxonomy of Bottlenose Dolphins is confused due to this geographical variation, and it is very possible that additional species will be recognized in the future.<br/><br/>Three subspecies are currently recognized by the Society for Marine Mammalogy’s Committee on Taxonomy (2017) and a recent re-assessment of <em>Tursiops </em>taxonomy worldwide conducted by the International Whaling Commission confirmed their validity (IWC 2018). These subspecies are the Black Sea Bottlenose Dolphin (<em>T. t. ponticus</em>&#160;Barabash-Nikiforov, 1940) which differs morphologically and genetically from other forms including those in the nearby Mediterranean Sea (Barabash-Nikiforov 1960, Geptner <em>et al.</em> 1976, Natoli <em>et al. </em>2005, Viaud-Martinez <em>et al</em>. 2008). The Lahille Bottlenose Dolphin (<em>T. t. gephyreus</em>) (Lahille, 1908), a larger form in the coastal waters of the western South Atlantic Ocean, is morphologically and genetically different from the offshore population in eastern South America (Costa <em>et al.</em> 2015, 2016; Fruet <em>et al.</em> 2011, 2015). The third subspecies is the nominate subspecies that includes the remaining Common Bottlenose Dolphins worldwide (<em>T. t. truncatus&#160;</em>(Montagu, 1821)). In the western North Atlantic, two forms, offshore and coastal, are distinguishable on the basis of morphology and ecological markers (Mead and Potter 1995) and have fixed genetic differences (Le Duc and Curry 1997, Hoelzel <em>et al. </em>1998, Kingston <em>et al. </em>2009, Rosel<em> et al.</em> 2009, Van Waerebeek <em>et al.</em> 2017a) and according to the recent IWC review the coastal population should be recognized as at least a different subspecies."
41258,Ochotona curzoniae,ANIMALIA,CHORDATA,MAMMALIA,LAGOMORPHA,OCHOTONIDAE,Ochotona,curzoniae,,,,,"(Hodgson, 1858)",This species is within subgenus <em>Ochotona</em>. There are no recognized subspecies <em>Ochotona curzoniae</em>. This species was formerly included by some treatments in <em>O. dauurica</em>. The form <em>melanostoma </em>is a synonym of this species (Smith <em>et al.</em> 1990). <em>Ochotona curzoniae </em>is possibly sister taxa to <em>O. nubrica</em> (Lissovsky 2014).
6909,Dugong dugon,ANIMALIA,CHORDATA,MAMMALIA,SIRENIA,DUGONGIDAE,Dugong,dugon,,,,,"(Müller, 1776)",
41755,Physeter macrocephalus,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,PHYSETERIDAE,Physeter,macrocephalus,,,,,"Linnaeus, 1758","Although <em>Physeter catodon</em> is still occasionally used in the literature, <em>P</em>.<em> macrocephalus</em> is recommended (Rice 1989). Both names are listed on the same page of the original description by Linnaeus (1758), and priority is unclear. However, <em>P</em>. <em>macrocephalu</em>s is preferable because it is used much more frequently, and this will support nomenclatural stability."
87948071,Ochotona coreana,ANIMALIA,CHORDATA,MAMMALIA,LAGOMORPHA,OCHOTONIDAE,Ochotona,coreana,,,,,"Allen et Andrews, 1913","This species is within the subgenus <em>Pika</em>. There are no subspecies identified. Initially, <em>Ochotona coreana</em> was described as an independent species, after which it was included as a subspecies of <em>O. hyperborea</em>. Now, based on new molecular evidence and its geographic isolation, it is once again treated as an independent species, and is most closely related to<em> O. hyperborea</em> (Lissovsky <em>et al.</em> 2008, Lissovsky 2014)."
41279,Lepus coreanus,ANIMALIA,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Lepus,coreanus,,,,,"Thomas, 1892","There are no recognized subspecies (Hoffmann and Smith 2005). There has been past uncertainty regarding the taxonomic status of <em>Lepus coreanus</em> with regard to other <em>Lepus</em> species in the region (Flux and Angermann 1990, Koh <em>et al.</em> 2001). It has previously been included in the Chinese Hare (<em>L. sinensis</em>), Japanese Hare (<em>L. brachyurus</em>), and the mountain Hare (<em>L. timidus</em>) (Hoffmann and Smith 2005, Wu <em>et al.</em> 2005). A study of mitochondrial cytochrome b gene sequencing has shown that<em> L. coreanus</em> is indeed a valid species (Koh <em>et al.</em> 2001), and that it is most closely related to the Manchurian Hare (<em>L. mandshuricus</em>)."
162916735,Capricornis sumatraensis,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Capricornis,sumatraensis,,,,,"(Bechstein, 1799)","The taxonomy of this genus has been discussed over a long period by a number of authors, as there has been a degree of confusion and disagreement among scientists. Descriptions, range maps and assessment of conservation status in the literature vary because sources differ on nomenclature and specific/sub-specific status of the various taxa. This re-assessment follows the taxonomy of Mori <em>et al</em>. (2019) which recently and firstly used the total mitochondrial genome of all taxa and confirmed the existence of four species of <em>Capricornis </em>as follows:<br/><br/><ul><li><em>Capricornis crispus</em> - Japanese Serow (restricted to Japan);</li></ul><ul><li><em>Capricornis rubidus</em> - Red Serow (restricted to Myanmar and southwest China);</li></ul><ul><li><em>Capricornis sumatraensis</em> - Mainland Serow, including the Sumatran Serow (<em>C. s. sumatraensis</em>; restricted to Indonesia, Malaysia and Thailand); Chinese Serow (<em>C. s. mildneedwardsii</em>; restricted to China and southeast Asia countries); and Himalayan Serow (<em>C. s. thar</em>; restricted to the Himalayan range);</li></ul><ul><li><em>Capricornis swinhoei</em> - Formosan Serow (restricted to Taiwan).</li></ul>"
3746,Canis lupus,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,CANIDAE,Canis,lupus,,,,,"Linnaeus, 1758","In Europe, two subspecies are recognized:<em> C. l. signatus</em> (Iberia) and <em>C. l. italicus</em> (Italy, France and Switzerland).<br/><br/>In Asia, two subspecies are recognized:<em> C. l. pallipes</em> (most of the Asian range from Israel to China) and <em>C. l. arabs</em> (Arabian peninsula). Furthermore, wolves of the Himalayan range have been proposed as a distinct subspecies (<em>C. l. chanco</em>).<br/><br/>In North America, five subspecies are often recognized: <em>C. l. arctos</em> (Arctic wolf),<em> C. l. lycaon</em> (Eastern wolf), which Chambers <em>et al.</em> (2012) consider a distinct species, <em>C. l. nubilus</em> (Plains wolf), <em>C. l. occidentalis </em>(Northwestern wolf or Northern timber wolf), and <em>C. l. baileyi</em> (Mexican wolf).<br/><br/>Note that this assessment follows Jackson<em> et al.</em> (2017) in regarding the Dingo, sometimes considered a subspecies of Grey Wolf (<em>C. l. dingo</em>), as a feral dog population derived from a domesticate, and hence as <em>C. familiaris</em>, along with all other free-ranging dogs."
163715576,Gekko guishanicus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Gekko,guishanicus,,,,,"Lin &amp; Yao, 2016",
22697733,Fregata minor,ANIMALIA,CHORDATA,AVES,SULIFORMES,FREGATIDAE,Fregata,minor,,,,,"(Gmelin, 1789)",
22696645,Phaethon lepturus,ANIMALIA,CHORDATA,AVES,PHAETHONTIFORMES,PHAETHONTIDAE,Phaethon,lepturus,,,,,"Daudin, 1802",
22696641,Phaethon rubricauda,ANIMALIA,CHORDATA,AVES,PHAETHONTIFORMES,PHAETHONTIDAE,Phaethon,rubricauda,,,,,"Boddaert, 1783",
15954,Panthera pardus,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,FELIDAE,Panthera,pardus,,,,,"(Linnaeus, 1758)","According to genetic analyses, nine subspecies are recognized, with all continental African Leopards attributable to the nominate form, <em>P. p. pardus</em> (Miththapala<em> et al. </em>1996, Uphyrkina <em>et al.</em> 2001)."
4975,Myodes rutilus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Myodes,rutilus,,,,,"(Pallas, 1779)","Formerly included in the genus <i>Clethrionomys</i>, now considered a synonym of <i>Myodes</i>."
19353,Rattus norvegicus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Rattus,norvegicus,,,,,"(Berkenhout, 1769)",
2354,Atherurus macrourus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HYSTRICIDAE,Atherurus,macrourus,,,,,"(Linnaeus, 1758)",
7951,Equus hemionus,ANIMALIA,CHORDATA,MAMMALIA,PERISSODACTYLA,EQUIDAE,Equus,hemionus,,,,,"Pallas, 1775","There are currently five generally recognized subspecies:<ol><li><em>Equus hemionus hemionus</em> - the Mongolian khulan (in northern Mongolia) (<em>E. h. luteus</em> - the Gobi khulan or dziggetai in southern Mongolia and northern China, is probably a synonym of <em>E. h. hemionu</em>s (Oakenfull <em>et al.</em> 2000, Grubb 2005, Kaczensky <em>et al.</em> 2011a)</li><li><em>E. h. khur </em>– the khur (India)</li><li><em>E. h. kulan</em> – the Turkmen kulan (in Turkmenistan, re-introduced in Kazakhstan, Uzbekistan, Ukraine and mixed<em> E. h. kulan</em> x <em>E. h. onager </em>in Israel)</li><li><em>E. h. onager </em>- the onager (Iran and re-introduced and mixed <em>E. h. kulan</em> x <em>E. h. onager</em> in Israel)</li><li><em>E. h. hemippus</em> – the Syrian wild ass (Extinct, formerly from the eastern shore of the Mediterranean Sea south into the Arabian Peninsula)</li></ol>However, the taxonomic arrangement of equids is quite complicated and modern (particularly genetic) analyses may result in future changes or clarifications (Oakenfull and Ryder 2002). <br/><br/>Recent genetic analysis of archaeological, historical and modern samples indeed suggest that there is only one species of Asiatic Wild Ass (Bennett <em>et al.</em> 2012, Bennett <em>et al.</em> in prep., assigning the modern <em>Equus hemionus</em> and <em>Equus kiang</em> as well as <em>Equus hydruntinus</em> which went extinct during the Holocene (Crees and Turvey 2014) to the same species), which is subdivided into regional subpopulations rather than subspecies. Comparative analysis of modern samples of <em>Equus hemionus</em> from Iran (<em>E. h. onager</em>) and China (<em>E. h. hemionus</em>) and <em>Equus kiang</em> also did not support monophyly (Rosenbom <em>et al.</em> 2015). However, this Red List assessment does not include <em>Equus kiang</em> and did not attempt to include semi-reserves where <em>Equus hemionus</em> was reintroduced in central or western Europe – the former distribution range of<em> Equus hydruntinus</em>."
22824,Ursus thibetanus,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,URSIDAE,Ursus,thibetanus,,,,,"G. [Baron] Cuvier, 1823","<p>Seven subspecies have been recognized, many of which have been corroborated as distinct genetic clades (Kim <em>et al. </em>2011, Yusefi 2013, Wu <em>et al. 2</em>015).<br/> <br/> This species was previously included in the genus <em>Selenarctos </em>(meaning moon bear). The principal colour phase is black, with a white or cream/yellow “crescent moon” on the chest. Rare brown phases are also known, and a rare blond colour phase was discovered in Cambodia, Thailand, and Lao People’s Democratic Republic (Galbreath <em>et al. </em>2000). One case of a wild Asiatic Black Bear–Sun Bear (<em>Helarctos malayanus</em>) hybrid has been reported in Cambodia (Galbreath <em>et al. </em>2008).</p>"
118355648,Hoolock tianxing,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Hoolock,tianxing,,,,,"Fan, He, Chen, Ortiz, Zhang, Zhao, Lio, Zhang, Kimock, Wang, Groves, Turvey, Roos, Helgen &amp; Jiang, 2017","This taxon is monotypic; it was formerly considered a population of<em> H. leuconedys</em>. The previous generic name, <em>Bunopithecus</em>, was changed by Mootnick and Groves (2005) to <em>Hoolock</em> (Haimoff&#160;<em></em> 1984)."
170417,Phrynocephalus vlangalii,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Phrynocephalus,vlangalii,,,,,"Strauch, 1876","<em>Phrynocephalus roborowskii</em>&#160;was elevated to specific status (from a variant or subspecies of&#160;<em>P. vlangalli</em>) by Peters (1984), and has since been mentioned only in a small number of publications by German and Russian authors, mainly checklists. While this arrangement is presently considered valid (Milto and Barabanov 2012), it is not recognized by workers in China, the only known range state (Y.Z. Wang pers. comm. 2018). As both taxa are endemic to China, this assessment follows the accepted Chinese arrangement in retaining <em>P. roborowskii </em>within <em>P. vlangalli</em>."
12764,Manis pentadactyla,ANIMALIA,CHORDATA,MAMMALIA,PHOLIDOTA,MANIDAE,Manis,pentadactyla,,,,,"Linnaeus, 1758",
22694476,Rhodostethia rosea,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Rhodostethia,rosea,,,,,"(MacGillivray, 1824)",
22694794,Anous stolidus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Anous,stolidus,,,,,"(Linnaeus, 1758)",
22694740,Onychoprion fuscatus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Onychoprion,fuscatus,,,,,"(Linnaeus, 1766)",<em>Onychoprion fuscatus</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Sterna </em>as <em>S. fuscata</em>.    <p></p>
42191,Muntiacus reevesi,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Muntiacus,reevesi,,,,,"(Ogilby, 1839)","Four subspecies are known:<br/><em>Muntiacus reevesi jiangkouensis</em> (mainland China); <br/><em>Muntiacus reevesi reevesi</em> (mainland China); <br/><em>Muntiacus reevesi micrurus</em> (Taiwan);<br/><em>Muntiacus reevesi sinensis</em> (Anhui and Zhejiang).<br/><br/>Wang (2003) also listed two undescribed subspecies, as “Yunnan form” (eastern Yunnan) and “Shaanxi/Gansu form” (southern Shaanxi and southern Gansu) but scientific names were not provided."
183446899,Coracina javensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Coracina,javensis,,,,,"(Horsfield, 1821)","Large Cuckooshrike <em>Coracina javensis </em>(del Hoyo &amp; Collar 2016) was previously treated as two species, nominate being one and all other taxa grouping under <em>C. macei </em>(Sibley &amp; Monroe 1990, 1993). <br/><br/>Vocally, however, nominate is very similar to races <em>nipalensis </em>and <em>siamensis, </em>so basis for maintaining it as a separate species is, on present evidence weak. Eaton <em>et al. </em>(2016) treat race&#160;<em>larutensis </em>as a full species.<em>&#160;</em>Intriguingly, this race (often subject to speculation as to which species is belonged when <em>C. javensis</em>&#160;was separated from <em>C. macei</em>)&#160;is relatively distinctive&#160;in both plumage and voice: differs from both others in its shorter, higher and sonographically different-shaped calls (P. Boesman <em>in litt. </em>2016), and from <em>C. j. nipalensis </em>in its primaries and wing coverts lacking pale fringes, forming a bold black 'line' when folded, darker upperparts, most notably on rump, although versus <em>siamensis </em>this character minor, and weaker, less extensive barring on belly in female; and from <em>C. javensis </em>in its overall darker grey colour with (in male) much darker chin and throat, more extensively grey <em>vs. </em>largely white lower belly (more obvious in male), browner, darker shade of grey on throat and breast in female. Race <em>rexpineti</em>, surprisingly, has voice that resembles more that of <em>C. striata</em>&#160;but voice of mainland Chinese birds apparently unknown. Further research needed on this complex.<br/><br/>As such, <em>C. javensis </em>is recognised as consisting of seven subspecies; <em>C. j. nipalensis, C. j. siamensis, C. j. rexpineti, C. j. larvivora, C. j. andamana, C. j. larutensis </em>and <em>C. j. javensis.&#160;</em>"
22727255,Ciconia episcopus,ANIMALIA,CHORDATA,AVES,CICONIIFORMES,CICONIIDAE,Ciconia,episcopus,,,,,"(Boddaert, 1783)","<em>Ciconia episcopus</em> and <em>C. microscelis</em> (del Hoyo and<em></em> Collar 2014) were previously lumped as <em>C. episcopus</em> following&#160;Sibley and Monroe (1990, 1993)."
22695097,Haliaeetus leucogaster,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Haliaeetus,leucogaster,,,,,"(Gmelin, 1788)",
22682510,Aceros nipalensis,ANIMALIA,CHORDATA,AVES,BUCEROTIFORMES,BUCEROTIDAE,Aceros,nipalensis,,,,,"(Hodgson, 1829)",
192156,Hebius venningi,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Hebius,venningi,,,,,"(Wall, 1910)","A phylogenetic analysis of the&#160;<em>Amphiesma&#160;</em>group has shown them to consist of three distinct, monophyletic lineages with strong support.&#160;<em>Amphiesma&#160;</em>is monotypic and all the remaining species are moved to&#160;<em>Herpetoreas&#160;</em>or&#160;<em>Hebius</em>.&#160;This species has been placed under&#160;<em>Hebius&#160;</em>(Guo&#160;<em>et al</em>. 2014).<em><br/><br/>Hebius taronensis</em> was elevated to specific status by Das (2010) (as&#160;<em>Amphiesma taronense</em>, an apparently incorrect emendation), having previously been treated as a subspecies or synonym of&#160;<em>Amphiesma venningi</em>. Das (2010) provides no explicit justification for this action, although the accompanying description highlights morphological differences between the two taxa (particularly in the number of subcaudals). Its appropriate taxonomic status remains&#160;unclear (e.g. Uetz and&#160;Hošek&#160;2016).&#160;This account tentatively follows Das (2010) in recognizing <em>H</em><em>. taronensis </em>as a valid species separate from <em>H. venningi.</em>"
57553,Leptobrachium hainanense,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Leptobrachium,hainanense,,,,,"Ye &amp; Fei, 1993",
61880,Liuixalus hainanus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Liuixalus,hainanus,,,,,"(Liu &amp;  Wu, 2004)",
58880,Liuixalus ocellatus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Liuixalus,ocellatus,,,,,"(Liu &amp; Hu, 1973)",
22696111,Lophotriorchis kienerii,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Lophotriorchis,kienerii,,,,,"(Geoffroy Saint-Hilaire, 1835)",
192047,Lycodon rosozonatus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Lycodon,rosozonatus,,,,,"(Hu &amp; Zhao, 1972)",
57885,Microhyla mixtura,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Microhyla,mixtura,,,,,"Liu &amp; Hu, 1966",
22711231,Sitta formosa,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SITTIDAE,Sitta,formosa,,,,,"Blyth, 1843",
22711228,Sitta magna,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SITTIDAE,Sitta,magna,,,,,"Ramsay, 1876",
22679163,Tragopan blythii,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Tragopan,blythii,,,,,"(Jerdon, 1870)",
22679172,Tragopan caboti,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Tragopan,caboti,,,,,"(Gould, 1857)",
22726285,Treron phayrei,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Treron,phayrei,,,,,"(Blyth, 1862)","<p><em>Treron pompadora, T. affinis, T. chloropterus, T. phayrei, T. axillaris&#160;</em>and<em>&#160;T. aromaticus&#160;</em>(del Hoyo and Collar<em>&#160;</em>2014) were previously lumped as&#160;<em>T. pompadora&#160;</em>following Sibley and Monroe (1990, 1993).</p>"
20738,Steno bredanensis,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Steno,bredanensis,,,,,"(Lesson, 1828)","<span class=""datalabel1"">No subspecies of the Rough-toothed Dolphin (<em>Steno bredanensis</em><span class=""datalabel1"">) are currently recognized (Committee on Taxonomy 2017). However, based on genetics there is evidence of population structuring, both within and between ocean basins, and even within specific archipelagos (Oremus <em>et al.</em><span class=""datalabel1""> 2012, Da Silva <em>et al</em><span class=""datalabel1"">. 2015, Albertson <em>et al</em><span class=""datalabel1"">. 2016). Analyses of photo-identification and satellite tag data indicate population structuring within the Hawaiian archipelago (Baird <em>et al.</em><span class=""datalabel1""> 2008, Baird 2016), and similar population structuring has been identified in the Society Islands, French Polynesia, based on photo-identification data (Oremus <em>et al</em><span class=""datalabel1"">. 2012). It is likely that subpopulation structure exists throughout the species’ range.<br/><br/>Many current publications erroneously attribute the name <em>Steno </em>(<em>Delphinus</em>) <em>bredanensis </em>to G. Cuvier in Lesson (1828), rather than to Lesson (1828) (Smeenk 2018), and this latter attribution is now followed by the Committee on Taxonomy (2020).</span></span></span>"
22694716,Onychoprion aleuticus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Onychoprion,aleuticus,,,,,"(Baird, 1869)",<em>Onychoprion aleuticus</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Sterna </em>as <em>S. aleutica</em>.    <p></p>
22694268,Rynchops albicollis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Rynchops,albicollis,,,,,"Swainson, 1838",
39758,Nycticebus bengalensis,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LORISIDAE,Nycticebus,bengalensis,,,,,"(Lacépède, 1800)","<p>This taxon was formerly considered a subspecies of&#160;<em>Nycticebus coucang</em>, with which there is a small hybridization zone in peninsular Thailand. Based on genetic evidence, it was elevated to species level by Roos (2003). Considerable variation exists in body size (850–2,100 g), genetics and coat colour (white to crimson red; absence of head forks to possession of light head forks) in this taxon, which may lead to at least three new taxa being described.&#160;</p>"
14294,Naemorhedus baileyi,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Naemorhedus,baileyi,,,,,"Pocock, 1914","Goral<em> Naemorhedus</em> spp. taxonomy was recently clarified by Mori et al. (2019) based on mitochondrial DNA. Three goral species are now recognised: long-tailed goral <em>Naemorhedus caudatus</em>, red goral <em>Naemorhedus baileyi</em> and Himalayan goral <em>Naemorhedus goral. </em>Only one species of red goral has been confirmed, all current and earlier references to <em>Naemorhedus cranbrooki</em> should be considered as <em>N. baileyi.</em>"
22692162,Grus nigricollis,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Grus,nigricollis,,,,,"Przevalski, 1876",
15640,Otocolobus manul,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,FELIDAE,Otocolobus,manul,,,,,"(Pallas, 1776)","<p>The Pallas’s Cat has retained the monotypic genus <em>Otocolobus</em> and has been placed within the Leopard Cat lineage (Johnson <em>et al.</em> 2006). O'Brien and Johnson (2007) estimated that <em>Otocolobus manul </em>diverged from a Leopard Cat ancestor approximately 5.9 million years ago. There have been no recent molecular or morphological studies on the species, and two subspecies&#160;(<em>O. m. manul </em>[Pallas, 1776] in the Southwest and Central Asia and <em>O. m. nigripectus</em> [Hodgson, 1842] in the Himalayas) have been tentatively suggested, largely based on variation in pelage colouration (Kitchener <em>et al.</em> 2017).&#160;</p>"
22694537,Sterna aurantia,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Sterna,aurantia,,,,,"Gray, 1831",
22696038,Aquila nipalensis,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Aquila,nipalensis,,,,,"Hodgson, 1833",
22720493,Carpodacus sillemi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Carpodacus,sillemi,,,,,"(Roselaar, 1992)",<p><em>Carpodacus sillemi</em> (del Hoyo and Collar 2016) was previously placed in the genus <em>Leucosticte </em>following Roselaar (1992).</p>
39895,Nomascus leucogenys,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Nomascus,leucogenys,,,,,"(Ogilby, 1840)","<p>This taxon was formerly considered a subspecies of <em>N. concolor,</em> however, the light-cheeked gibbons were subsequently separated (Dao Van Tien 1983; Ma and Wang 1986; Ma <em>et al.</em> 1988) and then further divided into the four taxa currently recognized with the separation of <em>N. gabriellae</em> (Groves 1993), then <em><span lang=""FR"">N. siki</em> (e.g. Groves 2001; Mootnick 2006; Geissmann 2007; Van Ngoc Thinh <em>et al</em>. 2010a; Van Ngoc Thinh <em>et al</em>. 2010b; Mootnick and Fan Pengfei 2011; Van Ngoc Thinh <em>et al</em>. 2011) and finally with the recent description of <em>N. annamensis</em><span lang=""FR""> (Van Ngoc Thin <em>et al.</em> 2010c). <em>Nomascus leucogenys </em>was previously considered to overlap with <em>N. concolor </em>in Viet Nam and Yunnan, China (Dao Van Tien 1983; Ma and Wang 1986), however, there seems to be insufficient evidence to currently conclude this (Fooden 1996; Geissmann <em>et al.</em> 2000; Rawson <em>et al.</em> 2011).<span lang=""FR""></span></p>"
22690191,Columba punicea,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Columba,punicea,,,,,"Blyth, 1842",
180991219,Hipposideros gentilis,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,gentilis,,,,,"K. Andersen, 1918","This species belongs to <em>bicolor </em>species group. Based on morphology and  bacular structure, Srinivasulu and Srinivasulu (2018) upgraded the taxon  <em>gentilis </em>Andersen, 1918 to specific rank, and suggested that<em> H. pomona</em>  Andersen, 1918 sensu stricto is restricted to southern India, and <em>H.  gentilis</em> sensu lato occurs from northeast India to Southeast Asia."
22721016,Emberiza yessoensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,EMBERIZIDAE,Emberiza,yessoensis,,,,,"(Swinhoe, 1863)",
22689055,Bubo scandiacus,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Bubo,scandiacus,,,,,"(Linnaeus, 1758)",<em>Bubo scandiacus </em>(del Hoyo and Collar 2014) was previously listed as <em>B.</em><em>&#160;scandiaca.</em><p></p>
181568721,Milvus migrans,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Milvus,migrans,,,,,"(Boddaert, 1783)","Black Kite <em>Milvus migrans </em>(del Hoyo <em>et al. </em>2014) has been split into <em>M. migrans </em>and Yellow-billed Kite&#160;<em>M. aegyptius </em>(Handbook of the Birds of the World and BirdLife International 2020).&#160;<br/><br/>Yellow-billed Kite <em>Milvus aegyptius</em> (with subspecies <em>parasitus</em>) differs from <em>M. migrans</em> by its<br/>•	Yellow vs black bill (3);<br/>•	Dark vs pale iris in adult state (2);<br/>•	Head and nape concolorous with upper body vs pale grey streaked black, contrasting with 	dark brown mantle (2);<br/>•	Finer black streaking below (ns[2])<br/>•	Wing (from BWP2) male 423 (7.6; n9) vs 447 (10.5; n15), effect size 2.62 (2).<br/><br/>Some Arabian birds (treated as <em>arabicus</em> in some places but synonymised with <em>aegyptius</em> in the Checklist) show some features of <em>migrans</em> (Forsman 2016)."
22734928,Milvus aegyptius,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Milvus,aegyptius,,,,,"(J.F. Gmelin, 1788)","<p><em>Milvus aegyptius </em>(Handbook of the Birds of the World and BirdLife International 2020) has been split from Black Kite <em>Milvus migrans </em>(del Hoyo <em>et al. </em>2014)<br/><br/>Yellow-billed Kite <em>Milvus aegyptius</em> (with subspecies <em>parasitus</em>) differs from <em>M. migrans</em> by its<br/>·&#160;&#160;&#160;&#160;&#160;&#160; </span>Yellow <em>vs</em> black bill (3);<br/>·&#160;&#160;&#160;&#160;&#160;&#160; </span>Dark <em>vs</em> pale iris in adult state (2);<br/>·&#160;&#160;&#160;&#160;&#160;&#160; </span>Head and nape concolorous with upper body <em>vs</em> pale grey streaked black, contrasting with dark brown mantle (2);<br/>·&#160;&#160;&#160;&#160;&#160;&#160; </span>Finer black streaking below (ns[2])<br/>·&#160;&#160;&#160;&#160;&#160;&#160; </span>Wing (from <em>BWP</em>2) male 423 (7.6; n9) <em>vs</em> 447 (10.5; n15), effect size 2.62 (2).</p><p></p>  Some Arabian birds (treated as <em>arabicus</em> in some places but synonymised with <em>aegyptius</em> in the Checklist) show some features of <em>migrans</em> (Forsman 2016)."
22710184,Saxicola torquatus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Saxicola,torquatus,,,,,"(Linnaeus, 1766)",
